Día,Entrada,Salida,h:m,Tiempo,Tarifa (horaria),Pesos,Presupuesto,Approved,Estado,Billable,Customer,Project,Activity,Description,Comentario,Location,Tracking Number,Nombre de usuario,despejado
11.09.,13:15,16:00,2:45,2.75,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,editando videos,,,,acuervo,0
11.09.,13:05,13:55,0:50,0.83,0.00,0.00,,,open,0%,Bitson,Molinete Plastico,Transporte,,,,,hbrunacci,0
11.09.,13:00,13:30,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,0
11.09.,12:55,13:15,0:20,0.33,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,acuervo,0
11.09.,12:30,14:00,1:30,1.50,28.00,42.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,Beagle Display,,,,abrunacci,0
11.09.,12:00,12:30,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,abrunacci,0
11.09.,10:30,13:05,2:35,2.58,0.00,0.00,,,open,0%,Bitson,Molinete Plastico,Gestion Operativa,"Reunion para comienzo de trabajos con Moldumet y Manplast
",,,,hbrunacci,0
11.09.,10:30,13:00,2:30,2.50,0.00,0.00,,,open,0%,Bitson,Cromi,Desarrollo,Arreglando issues que reporto Acuervo,,,,ddebonis,0
11.09.,10:20,11:15,0:55,0.92,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Revisión de mails de trabajos. Update de mails de trabajos.,,,,lcolombo,0
11.09.,10:20,12:55,2:35,2.58,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,editando videos,,,,acuervo,0
11.09.,10:00,12:00,2:00,2.00,28.00,56.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,Beagle Display (caaaasi),,,,abrunacci,0
11.09.,09:55,10:20,0:25,0.42,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Preparación planilla de septiembre. Calculo y ejecución de retiros de septiembre.,,,,lcolombo,0
11.09.,08:00,10:30,2:30,2.50,0.00,0.00,,,open,0%,Bitson,Cromi,Entorno de desarrollo,Armando build del front.,,,,ddebonis,0
10.09.,10:40,11:20,0:40,0.67,0.00,0.00,,,open,0%,Bitson,Molinete Plastico,Gestion Contable,lectura información sobre moliplsticos,,,,hbrunacci,0
08.09.,18:15,19:25,1:10,1.17,36.56,42.86,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
08.09.,17:30,17:40,0:10,0.17,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,Llamada a Juan Gargiulo x Equipo de Desarrollo.,,,,lcolombo,0
08.09.,17:27,17:36,0:08,0.15,36.56,5.45,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
08.09.,17:10,17:30,0:20,0.33,585.00,195.00,,,open,0%,Bitson,Cromi,Operativo,Pruebas Nginx PHP en VM. Configuración SSH.,,,,lcolombo,0
08.09.,16:25,17:10,0:45,0.75,585.00,438.75,,,open,0%,Bitson,Cromi,Operativo,Pruebas de creación de usuarios y predios. Carga de issues.,,,,lcolombo,0
08.09.,16:15,16:25,0:10,0.17,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,Pago de AP Bernal.,,,,lcolombo,0
08.09.,16:00,16:15,0:15,0.25,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,"Charla sobre nuevas incorporaciones con @nespino, @abrunacci y @hbrunacci.",,,,lcolombo,0
08.09.,16:00,16:30,0:30,0.50,36.56,18.28,,,open,0%,ECSA,Beagle SCA,Operativo,display,,,,abrunacci,0
08.09.,15:00,16:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,FIT,,,,,hbrunacci,0
08.09.,15:00,16:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,DevOps c/ @abrunacci.,,,,lcolombo,0
08.09.,15:00,16:00,1:00,1.00,36.56,36.56,,,open,0%,Bitson,Bitson,Operativo,devOps con @lecovi,,,,abrunacci,0
08.09.,14:45,15:00,0:15,0.25,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión operativa,Asistencia @abrunacci countdown mensaje.,,,,lcolombo,0
08.09.,14:15,14:45,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Fix CROMI para grabación @acuervo.,,,,lcolombo,0
08.09.,13:50,15:18,1:28,1.47,0.00,0.00,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
08.09.,13:20,16:01,2:41,2.69,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,"Videos terminados,(falta agregar audio).",,,,acuervo,0
08.09.,13:00,13:20,0:20,0.33,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,acuervo,0
08.09.,12:40,15:00,2:20,2.33,0.00,0.00,,,open,0%,ECSA,FW Rabbit,Operativo,lectura de codigos de barras,,,,hbrunacci,0
08.09.,12:30,15:00,2:30,2.50,28.00,70.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,,,,,abrunacci,0
08.09.,12:00,12:30,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,abrunacci,0
08.09.,11:00,12:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Tramite ,Papeles TeachSoup,,,,abrunacci,0
08.09.,10:30,11:15,0:45,0.75,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Comunicación con Fer Claverino por Status de Scrum en Cromi. Planning de infraestructura p/ capacitación con @abrunacci.,,,,lcolombo,0
08.09.,10:00,12:40,2:40,2.67,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,"Confirmacion que WAP150 es el producto necesario ( podria ser wap131)
Compra a Microglobal
Consultas a Vendedor de ML
Cancelacion de compra a MG
Ayuda a Ale con papeles para presentar a google",,,,hbrunacci,0
08.09.,10:00,12:59,2:59,2.98,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,Empezando a grabar videos para FAQS CROMI,,,,acuervo,0
08.09.,10:00,11:00,1:00,1.00,36.56,36.56,,,open,0%,ECSA,Beagle SCA,Desarrollo,BBB display,,,,abrunacci,0
08.09.,08:00,10:00,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Cromi,Entorno de desarrollo,Armando el build del front,,,,ddebonis,0
07.09.,20:20,21:00,0:40,0.67,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,Escritura CVs Agustín y Mariano para Juan Gargiulo.,,,,lcolombo,0
07.09.,18:03,18:55,0:51,0.86,36.56,31.61,,,open,%,Bitson,Bitson,Gestión Interna,,,,,nespino,0
07.09.,17:33,17:55,0:22,0.37,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,"Mails varios- llamada telefonica-
cierre",,,,hbrunacci,0
07.09.,17:20,17:32,0:12,0.21,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,Mail a Pablo uriburu,,,,hbrunacci,0
07.09.,17:10,19:10,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Entrevistas a Marcos y Agustín,,,,lcolombo,0
07.09.,16:45,17:19,0:34,0.57,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,"envío y respuesta de mails varios
Minuta de reunión de Kairos",,,,hbrunacci,0
07.09.,16:30,17:10,0:40,0.67,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Control de tareas.,,,,lcolombo,0
07.09.,16:30,18:00,1:30,1.50,36.56,54.84,,,open,0%,Bitson,Cromi,Operativo,Tratando de hacer arrancar el server php con nginx,,,,abrunacci,0
07.09.,15:50,16:45,0:55,0.92,0.00,0.00,,,open,0%,Kairos - Totem,Osmedica,Reunion,"Charla por telegram con Candia para definir esquemas de soporte

se va a proponer 12 hs mensuales. de las cuales
2 hs seran usadas si o si para verificacion y mantenimiento preventivo del sistema (incluido comprobacion del bk) y el resto para soporte a usuarios exclusivamente remoto

Para el caso de Onsite se estipulara una tarifa de 4 hs especificas que incluyen dos horas en consideración del viático (1 hs ida 1 hs vuelta). La visita se programara con al menos 24 hs de anticipacion. Para casos especiales se tendra en cuenta la disponibilidad de un tecnico en la zona y el costo se va a estipular

En caso de los llamados telefónicos de soporte, en caso que la llamada se resuelva sin necesidad de una conexión remota o bien dure menos de 3 minutos no descontara horas. En caso contrario, la unidad mínima es de 30 minutos para el descuento.

Las actualizaciones de Soft también son obligatorias y consumen tiempo de soporte, mas allá que no agregen funcionalidades extras a la implementación.
",,,,hbrunacci,0
07.09.,15:40,16:30,0:50,0.83,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Entrevista técnica con Marcos.,,,,lcolombo,0
07.09.,14:59,15:50,0:50,0.84,36.56,30.82,,,open,0%,ECSA,FW Rabbit,Operativo,,,,,hbrunacci,0
07.09.,14:34,17:01,2:26,2.45,36.56,89.45,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
07.09.,14:27,14:59,0:31,0.52,0.00,0.00,,,open,%,Bitson,Molinete Plastico,Completar Requerimientos,,,,,hbrunacci,0
07.09.,14:25,15:40,1:15,1.25,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Revisión de pendientes. Control de caja 2. Asistencia @abrunacci con Display. Asistencia @ddebonis con PHP.,,,,lcolombo,0
07.09.,14:15,16:30,2:15,2.25,28.00,63.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,Display,,,,abrunacci,0
07.09.,14:10,14:15,0:05,0.08,0.00,0.00,,,open,0%,Bitson,Cromi,Reunion,daily,,,,abrunacci,0
07.09.,14:00,14:10,0:10,0.17,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,abrunacci,0
07.09.,14:00,14:25,0:25,0.42,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Daily Scrum Cromi. Envío de mail a Fer Claverino.,,,,lcolombo,0
07.09.,14:00,17:00,3:00,3.00,0.00,0.00,,,open,0%,Bitson,Cromi,Entorno de desarrollo,Armando el build del front.,,,,ddebonis,0
07.09.,13:35,14:25,0:50,0.83,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,"Mails varios
Carga de horas faltantes
Daily Cromi
",,,,hbrunacci,0
07.09.,13:11,14:22,1:10,1.17,36.56,42.81,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
07.09.,12:24,13:11,0:46,0.78,36.56,28.51,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
07.09.,12:00,14:00,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Cromi,Testing,Unit test.,,,,ddebonis,0
07.09.,11:15,14:00,2:45,2.75,28.00,77.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,"paso liberado
",,,,abrunacci,0
07.09.,11:10,17:17,6:07,6.12,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,redacción de FAQS,,,,acuervo,0
07.09.,10:30,11:15,0:45,0.75,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Contactos con posibles interesados en asociarse,,,,abrunacci,0
07.09.,10:00,11:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión operativa,Revisión de funcionamiento de PHP con Cromi-front apache2 y Nginx.,,,,lcolombo,0
07.09.,10:00,11:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,"Hora resumen de varios momentos durante la mañana para coordinar nuevas entrevistas, charla con precooperativa cooperativa, reclamo Don Bosco Bernal por retencion.
 ",,,,hbrunacci,0
06.09.,19:05,20:04,0:59,0.99,36.56,36.15,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
06.09.,19:00,19:25,0:25,0.42,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Charla motivacional con @nespino,,,,lcolombo,0
06.09.,18:15,19:00,0:45,0.75,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,"organización por entrevistas, mail con los postulantes, llamada a Marcos",,,,hbrunacci,0
06.09.,18:00,19:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Charla con Marcos x posible desarrollo para USA. Envío de mail a Juan con respuesta. Coordinación de entrevista con Ariel.,,,,lcolombo,0
06.09.,15:00,18:00,3:00,3.00,0.00,0.00,,,open,0%,ECSA,Sigas SCA,Reunion,reunion scrum,,,,ddebonis,0
06.09.,15:00,18:00,3:00,3.00,0.00,0.00,,,open,0%,ECSA,Sigas SCA,Reunion,SCRUM con ecsa,,,,abrunacci,0
06.09.,14:45,18:00,3:15,3.25,0.00,0.00,,,open,0%,ECSA,Sigas SCA,Reunion,Sprint Planning con ECSA (@rojeda y @jonny),,,,lcolombo,0
06.09.,14:45,18:15,3:30,3.50,0.00,0.00,,,open,0%,ECSA,Sigas SCA,Reunion,Reunion Scrum Ecsa,,,,hbrunacci,0
06.09.,14:23,18:24,4:01,4.02,36.56,147.13,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
06.09.,14:05,15:00,0:55,0.92,0.00,0.00,,,open,0%,Bitson,Cromi,Testing,Unit test.,,,,ddebonis,0
06.09.,14:05,15:00,0:55,0.92,36.56,33.51,,,open,0%,Bitson,Cromi,Operativo,Entorno desarrollo cromi,,,,abrunacci,0
06.09.,14:00,14:45,0:45,0.75,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Lectura de mails. Configuración respuesta automática @cuberti. Asistencia @abrunacci certificados SSL.,,,,lcolombo,0
06.09.,14:00,14:05,0:05,0.08,0.00,0.00,,,open,0%,Bitson,Cromi,Reunion,Daily,,,,ddebonis,0
06.09.,14:00,14:05,0:05,0.08,0.00,0.00,,,open,0%,Bitson,Cromi,Reunion,daily,,,,abrunacci,0
06.09.,13:35,14:45,1:10,1.17,0.00,0.00,,,open,0%,ECSA,FW Rabbit,Instalación,preparacion entorno,,,,hbrunacci,0
06.09.,13:30,14:00,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Cromi,Testing,Intentando subir el coverage.,,,,ddebonis,0
06.09.,13:15,16:30,3:15,3.25,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,Redactar FAQS CROMI,,,,acuervo,0
06.09.,13:00,13:30,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,0
06.09.,13:00,14:00,1:00,1.00,36.56,36.56,,,open,0%,Bitson,Cromi,Operativo,entorno de desarrollo,,,,abrunacci,0
06.09.,12:55,13:35,0:40,0.67,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,hbrunacci,0
06.09.,12:50,13:15,0:25,0.42,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,acuervo,0
06.09.,12:50,13:15,0:25,0.42,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,acuervo,0
06.09.,12:50,12:55,0:05,0.08,36.56,3.05,,,open,0%,Bitson,Molinete Plastico,Operativo,coordinacion con Alan para el lunes a las 10 hs,,,,hbrunacci,0
06.09.,12:05,12:50,0:45,0.75,36.56,27.42,,,open,0%,Bitson,Cromi,Operativo,"definicion de preguntas del FAQS
",,,,hbrunacci,0
06.09.,12:00,12:50,0:50,0.83,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,Reunión con HB para definir FAQS de CROMI.,,,,acuervo,0
06.09.,12:00,13:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,abrunacci,0
06.09.,11:45,12:00,0:15,0.25,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Renovación bitson.com.ar con nic.ar,,,,lcolombo,0
06.09.,11:30,11:45,0:15,0.25,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Envío de mail a trabajos contando el estado del proyecto con Juan Gargiulo.,,,,lcolombo,0
06.09.,11:22,11:45,0:23,0.38,36.56,14.01,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
06.09.,11:20,12:05,0:45,0.75,0.00,0.00,,,open,0%,ECSA,FW Rabbit,Instalación,,,,,hbrunacci,0
06.09.,11:00,13:00,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Cromi,Testing,Intentando subir coverage de test (muy complicado),,,,ddebonis,0
06.09.,10:40,11:20,0:40,0.67,0.00,0.00,,,open,0%,Bitson,Molinete Plastico,Completar Requerimientos,,,,,hbrunacci,0
06.09.,10:35,10:40,0:05,0.08,0.00,0.00,,,open,0%,Don Bosco Bernal,Instalación WIfi y Cámaras,Gestion Contable,facturacion/envio mail,,,,hbrunacci,0
06.09.,10:30,11:30,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,Confección de CVs para SA (@abrunacci y Marcos).,,,,lcolombo,0
06.09.,10:30,12:00,1:30,1.50,36.56,54.84,,,open,0%,Bitson,Cromi,Operativo,Entorno de desarrollo,,,,abrunacci,0
06.09.,10:20,10:35,0:15,0.25,0.00,0.00,,,open,0%,ECSA,FW Rabbit,Instalación,preparacion de entorno,,,,hbrunacci,0
06.09.,10:05,12:00,1:55,1.92,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,revisando CROMI para definir FAQS.,,,,acuervo,0
06.09.,10:00,10:15,0:15,0.25,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,Llamada a Juan Gargiulo x posible SA.,,,,lcolombo,0
06.09.,10:00,10:20,0:20,0.33,0.00,0.00,,,open,0%,Bitson,Bitson,Atención a clientes,Mails varios/cargade horas lun y martes,,,,hbrunacci,0
06.09.,10:00,10:30,0:30,0.50,36.56,18.28,,,open,0%,Bitson,Bitson,Operativo,Certificados SSL ,,,,abrunacci,0
06.09.,08:00,11:00,3:00,3.00,28.00,84.00,,,open,0%,Bitson,Cromi,Desarrollo,"Tarea #3, #5, #7(maquetado)",,,,ddebonis,0
05.09.,19:30,20:30,1:00,1.00,36.56,36.56,,,open,0%,Bitson,Bitson,Operativo,Tratando de levantar certificados ssl,,,,abrunacci,0
05.09.,19:00,19:45,0:45,0.75,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Entrevista Mariano Vicente,,,,lcolombo,0
05.09.,18:00,19:30,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,Entrevista laboral con Mariano Vicente,,,,ddebonis,0
05.09.,18:00,19:30,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión operativa,Entrevista a mariano,,,,abrunacci,0
05.09.,18:00,19:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Cromi,Instalación,Instalación Apache2 y Nginx para ambiente de PHP en la máquina de Diego.,,,,lcolombo,0
05.09.,17:30,18:00,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Cromi,Entorno de desarrollo,Instalacion PHP,,,,ddebonis,0
05.09.,17:00,17:30,0:30,0.50,36.56,18.28,,,open,0%,Bitson,Cromi,Operativo,Armado de backlog sprint#1,,,,ddebonis,0
05.09.,16:45,18:00,1:15,1.25,0.00,0.00,,,open,0%,Bitson,Servidores,Mantenimiento,Certificados SSL Alsina,,,,lcolombo,0
05.09.,16:38,17:35,0:56,0.94,36.56,34.43,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
05.09.,16:00,18:00,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Operativo,tratando de levantar los certificados ssl,,,,abrunacci,0
05.09.,16:00,16:40,0:40,0.67,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,planing (scrum),,,,acuervo,0
05.09.,16:00,17:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Cromi,Reunion,Planning y armado para las dailys,,,,ddebonis,0
05.09.,16:00,16:45,0:45,0.75,0.00,0.00,,,open,0%,Bitson,Cromi,Reunion,Sprint Planning,,,,lcolombo,0
05.09.,15:30,16:00,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Servidores,Mantenimiento,Capacitación @abrunacci para renovar SSL.,,,,lcolombo,0
05.09.,15:00,15:30,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Lectura y respuesta de mails.,,,,lcolombo,0
05.09.,15:00,16:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,"Charla banco y otras yerbas
",,,,hbrunacci,0
05.09.,15:00,16:00,1:00,1.00,0.00,0.00,,,open,0%,ECSA,Beagle SCA,Testing,"dummy server, fix de tests",,,,abrunacci,0
05.09.,14:50,15:00,0:10,0.17,0.00,0.00,,,open,0%,ECSA,Beagle SCA,Gestión operativa,Asistencia técnica @abrunacci.,,,,lcolombo,0
05.09.,14:30,15:48,1:18,1.31,36.56,47.96,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
05.09.,14:30,14:50,0:20,0.33,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Venta Charters,Presupuesto,Llamada con Álvaro por propuesta. ,,,,lcolombo,0
05.09.,14:15,14:30,0:15,0.25,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión operativa,Asistencia técnica @acuervo.,,,,lcolombo,0
05.09.,14:00,15:00,1:00,1.00,28.00,28.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,Correccion en validacion de paso (Beagle),,,,abrunacci,0
05.09.,13:45,14:15,0:30,0.50,0.00,0.00,,,open,0%,Kairos - Totem,Osmedica,Reunion,Hangout con @candymann x Soporte OSMEDICA. ,,,,lcolombo,0
05.09.,13:20,13:30,0:10,0.17,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,0
05.09.,13:00,13:35,0:35,0.58,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,abrunacci,0
05.09.,13:00,16:00,3:00,3.00,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,"repasando python(bloque Try,listas, funciones, validaciones, todo con éxito).",,,,acuervo,0
05.09.,12:30,13:00,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,acuervo,0
05.09.,12:30,13:00,0:30,0.50,28.00,14.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,correccion de respuestas dummy_srv,,,,abrunacci,0
05.09.,11:30,12:00,0:30,0.50,28.00,14.00,,,open,0%,ECSA,Beagle SCA,Desarrollo,"pruebas con dummy server
",,,,abrunacci,0
05.09.,11:00,11:30,0:30,0.50,36.56,18.28,,,open,0%,Bitson,Bitson,Gestión Comercial,Actualizacion de CV y contacto por mail SpineZone ,,,,abrunacci,0
05.09.,10:10,12:30,2:20,2.33,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,"repasando python(bloque Try,listas, funciones, validaciones, todo con éxito).",,,,acuervo,0
05.09.,09:45,11:40,1:55,1.93,36.56,70.45,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
05.09.,08:00,13:20,5:20,5.33,0.00,0.00,,,open,0%,Bitson,Cromi,Testing,Desarrollo tests.,,,,ddebonis,0
04.09.,23:36,01:07,1:30,1.51,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Actualización logotipo en presupuesto gDocs. Actualización hojas de cálculo OT/Recibos/Horarios,,,,lcolombo,0
04.09.,17:00,17:45,0:45,0.75,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Actualización de Calendar. Revisión de CVs. Revisión de Tareas de PO de Cromi.,,,,lcolombo,0
04.09.,16:00,17:00,1:00,1.00,0.00,0.00,,,open,0%,Andes Líneas Aéreas,Venta Charters,Presupuesto,Armado de OT. Redacción de propuesta MVP para Andes. Envío de mail a la lista de trabajos.,,,,lcolombo,0
04.09.,15:30,16:00,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestion Contable,Ejecución de retiros. Emisión de comprobantes. Envío de reporte vía mail.,,,,lcolombo,0
04.09.,15:30,16:36,1:06,1.11,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,repaso python (bloque Try),,,,acuervo,0
04.09.,15:30,16:00,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Cromi,Testing,Desarrollo de tests.,,,,ddebonis,0
04.09.,15:15,17:31,2:16,2.28,36.56,83.47,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
04.09.,15:00,16:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,hbrunacci,0
04.09.,14:31,15:15,0:43,0.72,36.56,26.47,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,nespino,0
04.09.,14:30,15:30,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,Reunión semanal.,,,,lcolombo,0
04.09.,14:30,15:30,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Reunion operativa.,,,,ddebonis,0
04.09.,14:30,15:30,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,acuervo,0
04.09.,14:00,15:30,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,,,,,abrunacci,0
04.09.,13:45,14:30,0:45,0.75,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Alta monotributo y facturación en línea @acuervo.,,,,lcolombo,0
04.09.,13:00,13:20,0:20,0.33,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,acuervo,0
04.09.,13:00,14:30,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Cromi,Testing,Desarrollo de tests,,,,ddebonis,0
04.09.,12:00,13:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,0
04.09.,11:29,13:00,1:30,1.50,36.56,54.90,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
04.09.,11:00,13:00,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,repasando python (bloque try),,,,acuervo,0
04.09.,10:30,11:00,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestion Contable,Revisión de retiros semanales y mensuales. ,,,,lcolombo,0
04.09.,08:00,12:00,4:00,4.00,28.00,112.00,,,open,0%,Bitson,Bitson,Desarrollo,"Cambios en la web (font, imagenes, sliders)",,,,ddebonis,0
03.09.,23:18,02:15,2:56,2.95,36.56,107.77,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,0
02.09.,09:00,10:38,1:38,1.63,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,0
01.09.,22:00,02:00,4:00,4.00,36.56,146.24,,,open,0%,ECSA,Beagle SCA,Operativo,"Entendimiento de docopt
Inicio de server de prueba
integracion de docopt con comandos de pytest
tests de replier (coverage 100%)
replier (70% realizado)

",,,,abrunacci,0
01.09.,18:12,18:42,0:29,0.50,36.56,18.27,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
01.09.,17:09,18:12,1:02,1.04,36.56,37.99,,,open,%,Bitson,Bitson,Capacitación,,,,,nespino,0
01.09.,16:10,18:10,1:59,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,hbrunacci,0
01.09.,16:03,17:09,1:06,1.10,0.00,0.00,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,0
01.09.,14:05,16:10,2:05,2.08,0.00,0.00,,,open,%,Bitson,Bitson,Capacitación,,,,,hbrunacci,0
01.09.,14:01,16:03,2:01,2.03,36.56,74.33,,,open,%,Bitson,Bitson,Capacitación,,,,,nespino,0
01.09.,14:00,18:13,4:13,4.22,36.56,154.42,,,open,0%,Bitson,Bitson,Gestión Interna,SCRUM FC,,,,abrunacci,0
01.09.,14:00,18:00,4:00,4.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Reunion Fer Claverino,,,,ddebonis,0
